Number-of-determinants,Unnamed: 0,Unnamed: 0.1,basis,basisindex,beta,charge,dmrg(var),index,method,ncas,ncore,note,pseudopotential,pyscf-version.1,system,systype,totalenergy,totalenergy-stocherr,totalenergy-syserr,trial-wavefunction,truncation-weight,SHCIref,SHCIreferr,HFref,HFreferr
,,,v5z,3,,0,,1603.0,MRLCC,,,,trail,,Cu,atom,-197.541898608,0.0,0.0,,,-197.57608000000002,1.068e-06,-196.56638113671772,0.0
,,,v5z,3,,1,,1604.0,MRLCC,,,,trail,,Cu,atom,-197.28295335599998,0.0,0.0,,,-197.29251000000002,3.86e-07,-196.32534584685692,0.0
,,,v5z,3,,0,,1605.0,MRLCC,,,,trail,,Fe,atom,-123.732219065,0.0,0.0,,,-123.7418,1.98e-07,-123.03901838784545,0.0
,,,v5z,3,,1,,1606.0,MRLCC,,,,trail,,Fe,atom,-123.449740586,0.0,0.0,,,-123.45183,3e-08,-122.805367259054,0.0
,,,v5z,3,,0,,1607.0,MRLCC,,,,trail,,Mn,atom,-104.130164475,0.0,0.0,,,-104.13542,4.9e-08,-103.51775094214493,0.0
,,,v5z,3,,1,,1608.0,MRLCC,,,,trail,,Mn,atom,-103.86435242,0.0,0.0,,,-103.86284,0.0,-103.29970385074444,0.0
,,,v5z,3,,0,,1609.0,MRLCC,,,,trail,,O,atom,-15.840280347,0.0,0.0,,,-15.84317,0.0,-15.651935198107855,0.0
,,,v5z,3,,1,,1610.0,MRLCC,,,,trail,,O,atom,-15.343912748,0.0,0.0,,,-15.34479,0.0,-15.210911583355957,0.0
,,,v5z,3,,0,,1611.0,MRLCC,,,,trail,,Sc,atom,-46.483092573,0.0,0.0,,,-46.48213,0.0,-46.05773792407675,0.0
,,,v5z,3,,1,,1612.0,MRLCC,,,,trail,,Sc,atom,-46.241591061,0.0,0.0,,,-46.24115,1.398e-05,-45.86020861913251,0.0
,,,v5z,3,,0,,1613.0,MRLCC,,,,trail,,Ti,atom,-57.994916918,0.0,0.0,,,-57.99386,0.0,-57.52335292738408,0.0
,,,v5z,3,,1,,1614.0,MRLCC,,,,trail,,Ti,atom,-57.743305291000006,0.0,0.0,,,-57.743159999999996,0.0,-57.320045716102676,0.0
,,,v5z,3,,0,,1615.0,MRLCC,,,,trail,,V,atom,-71.222518934,0.0,0.0,,,-71.21983,0.0,-70.69714489237121,0.0
,,,v5z,3,,1,,1616.0,MRLCC,,,,trail,,V,atom,-70.970762704,0.0,0.0,,,-70.97182,0.0,-70.47890119732277,0.0
,,,vdz,0,,0,,1745.0,HF,,,,trail,,ScO,molecule,-61.829342751826275,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vdz,0,,0,,1746.0,HF,,,,trail,,TiO,molecule,-73.26973605789902,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vdz,0,,0,,1747.0,HF,,,,trail,,VO,molecule,-86.4002119655646,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vdz,0,,0,,1748.0,HF,,,,trail,,CrO,molecule,-101.8381354486648,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vdz,0,,0,,1749.0,HF,,,,trail,,MnO,molecule,-119.1332394993054,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vdz,0,,0,,1750.0,HF,,,,trail,,FeO,molecule,-138.66009692442393,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vdz,0,,0,,1751.0,HF,,,,trail,,CuO,molecule,-212.238829673217,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vtz,1,,0,,1752.0,HF,,,,trail,,ScO,molecule,-61.83374588456312,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,1753.0,HF,,,,trail,,TiO,molecule,-73.27527588824228,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,1754.0,HF,,,,trail,,VO,molecule,-86.40670018837703,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,1755.0,HF,,,,trail,,CrO,molecule,-101.84420581490784,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,1756.0,HF,,,,trail,,MnO,molecule,-119.13957526878391,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,1757.0,HF,,,,trail,,FeO,molecule,-138.667246980313,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,1758.0,HF,,,,trail,,CuO,molecule,-212.24349945673225,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vqz,2,,0,,1759.0,HF,,,,trail,,ScO,molecule,-61.834924297751634,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,vqz,2,,0,,1760.0,HF,,,,trail,,TiO,molecule,-73.27696889209976,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,vqz,2,,0,,1761.0,HF,,,,trail,,VO,molecule,-86.40819514293459,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,vqz,2,,0,,1762.0,HF,,,,trail,,CrO,molecule,-101.84627163418828,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,vqz,2,,0,,1763.0,HF,,,,trail,,MnO,molecule,-119.14081170666552,0.0,0.0,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,,,vqz,2,,0,,1764.0,HF,,,,trail,,FeO,molecule,-138.6685140260192,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,vqz,2,,0,,1765.0,HF,,,,trail,,CuO,molecule,-212.24422133071548,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,v5z,3,,0,,1766.0,HF,,,,trail,,ScO,molecule,-61.8350828626785,0.0,0.0,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,,,v5z,3,,0,,1767.0,HF,,,,trail,,TiO,molecule,-73.2771786400687,0.0,0.0,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,,,v5z,3,,0,,1768.0,HF,,,,trail,,VO,molecule,-86.40843884648703,0.0,0.0,,,-87.3073938172,1e-05,-86.40843884648703,0.0
,,,v5z,3,,0,,1769.0,HF,,,,trail,,CrO,molecule,-101.84668971203637,0.0,0.0,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,,,v5z,3,,0,,1770.0,HF,,,,trail,,MnO,molecule,-119.14098759444364,0.0,0.0,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,,,v5z,3,,0,,1771.0,HF,,,,trail,,FeO,molecule,-138.66875655750619,0.0,0.0,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,,,v5z,3,,0,,1772.0,HF,,,,trail,,CuO,molecule,-212.2443632841544,0.0,0.0,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,,,vdz,0,,0,,1801.0,CISD,,,,trail,,ScO,molecule,-62.3320508086734,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vdz,0,,0,,1802.0,CISD,,,,trail,,TiO,molecule,-73.80579895876407,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vdz,0,,0,,1803.0,CISD,,,,trail,,VO,molecule,-86.96111187700431,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vdz,0,,0,,1804.0,CISD,,,,trail,,CrO,molecule,-102.42575610793536,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vdz,0,,0,,1805.0,CISD,,,,trail,,MnO,molecule,-119.74072228579745,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vdz,0,,0,,1806.0,CISD,,,,trail,,FeO,molecule,-139.30651229764072,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vdz,0,,0,,1807.0,CISD,,,,trail,,CuO,molecule,-213.00212195877214,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vtz,1,,0,,1808.0,CISD,,,,trail,,ScO,molecule,-62.42145907911089,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vtz,1,,0,,1809.0,CISD,,,,trail,,TiO,molecule,-73.90852477983368,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vtz,1,,0,,1810.0,CISD,,,,trail,,VO,molecule,-87.07948497409346,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vtz,1,,0,,1811.0,CISD,,,,trail,,CrO,molecule,-102.55558011369128,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vtz,1,,0,,1812.0,CISD,,,,trail,,MnO,molecule,-119.88838485939085,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vtz,1,,0,,1813.0,CISD,,,,trail,,FeO,molecule,-139.4695399667299,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vtz,1,,0,,1814.0,CISD,,,,trail,,CuO,molecule,-213.21528063538372,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vqz,2,,0,,1815.0,CISD,,,,trail,,ScO,molecule,-62.4538801208993,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,vqz,2,,0,,1816.0,CISD,,,,trail,,TiO,molecule,-73.9462532335061,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,vqz,2,,0,,1817.0,CISD,,,,trail,,VO,molecule,-87.12409179770361,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,vqz,2,,0,,1818.0,CISD,,,,trail,,CrO,molecule,-102.60711753266476,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,vqz,2,,0,,1819.0,CISD,,,,trail,,MnO,molecule,-119.94594696535565,0.0,0.0,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,,,vqz,2,,0,,1820.0,CISD,,,,trail,,FeO,molecule,-139.533580110008,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,vqz,2,,0,,1821.0,CISD,,,,trail,,CuO,molecule,-213.3067926488543,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,v5z,3,,0,,1822.0,CISD,,,,trail,,ScO,molecule,-62.465304643585526,0.0,0.0,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,,,v5z,3,,0,,1823.0,CISD,,,,trail,,TiO,molecule,-73.95988251520977,0.0,0.0,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,,,v5z,3,,0,,1824.0,CISD,,,,trail,,VO,molecule,-87.14023775979561,0.0,0.0,,,-87.3073938172,1e-05,-86.40843884648703,0.0
,,,v5z,3,,0,,1825.0,CISD,,,,trail,,CrO,molecule,-102.62616915606544,0.0,0.0,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,,,v5z,3,,0,,1826.0,CISD,,,,trail,,MnO,molecule,-119.96804753429116,0.0,0.0,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,,,v5z,3,,0,,1827.0,CISD,,,,trail,,FeO,molecule,-139.55964652955194,0.0,0.0,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,,,v5z,3,,0,,1828.0,CISD,,,,trail,,CuO,molecule,-213.34583123109417,0.0,0.0,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,0.0,0.0,v5z,3,,0,,1857.0,UCCSD,,,,trail,,MnO,molecule,-120.0739650213693,0.0,0.0,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,1.0,1.0,v5z,3,,0,,1858.0,UCCSD(T),,,,trail,,MnO,molecule,-120.11863059163471,0.0,0.0,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,0.0,0.0,vqz,2,,0,,1859.0,UCCSD,,,,trail,,TiO,molecule,-74.0263944169137,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,1.0,1.0,vqz,2,,0,,1860.0,UCCSD(T),,,,trail,,TiO,molecule,-74.07261563042645,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,0.0,0.0,vdz,0,,0,,1861.0,UCCSD,,,,trail,,ScO,molecule,-62.388040825363376,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,1.0,1.0,vdz,0,,0,,1862.0,UCCSD(T),,,,trail,,ScO,molecule,-62.41728590435571,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,0.0,0.0,vdz,0,,0,,1863.0,UCCSD,,,,trail,,CrO,molecule,-102.51742471312912,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,1.0,1.0,vdz,0,,0,,1864.0,UCCSD(T),,,,trail,,CrO,molecule,-102.55346627892747,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,0.0,0.0,vtz,1,,0,,1865.0,UCCSD,,,,trail,,TiO,molecule,-73.984570272526,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,1.0,1.0,vtz,1,,0,,1866.0,UCCSD(T),,,,trail,,TiO,molecule,-74.02804185780609,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,0.0,0.0,vtz,1,,0,,1867.0,UCCSD,,,,trail,,CrO,molecule,-102.66627196382464,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,1.0,1.0,vtz,1,,0,,1868.0,UCCSD(T),,,,trail,,CrO,molecule,-102.71466266116148,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,0.0,0.0,vdz,0,,0,,1869.0,UCCSD,,,,trail,,FeO,molecule,-139.40078257457623,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,1.0,1.0,vdz,0,,0,,1870.0,UCCSD(T),,,,trail,,FeO,molecule,-139.4301271159618,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,0.0,0.0,vtz,1,,0,,1871.0,UCCSD,,,,trail,,VO,molecule,-87.18156668589623,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,1.0,1.0,vtz,1,,0,,1872.0,UCCSD(T),,,,trail,,VO,molecule,-87.23126134297856,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,0.0,0.0,vqz,2,,0,,1873.0,UCCSD,,,,trail,,CuO,molecule,-213.43547603787056,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,1.0,1.0,vqz,2,,0,,1874.0,UCCSD(T),,,,trail,,CuO,molecule,-213.48158043626012,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,0.0,0.0,v5z,3,,0,,1875.0,UCCSD,,,,trail,,CrO,molecule,-102.7448168934164,0.0,0.0,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,1.0,1.0,v5z,3,,0,,1876.0,UCCSD(T),,,,trail,,CrO,molecule,-102.79774493938784,0.0,0.0,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,0.0,0.0,vtz,1,,0,,1877.0,UCCSD,,,,trail,,FeO,molecule,-139.58713524288558,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,1.0,1.0,vtz,1,,0,,1878.0,UCCSD(T),,,,trail,,FeO,molecule,-139.63191925919023,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,0.0,0.0,vqz,2,,0,,1879.0,UCCSD,,,,trail,,ScO,molecule,-62.52533293633869,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,1.0,1.0,vqz,2,,0,,1880.0,UCCSD(T),,,,trail,,ScO,molecule,-62.56612599404671,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,0.0,0.0,vtz,1,,0,,1881.0,UCCSD,,,,trail,,ScO,molecule,-62.48949960887328,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,1.0,1.0,vtz,1,,0,,1882.0,UCCSD(T),,,,trail,,ScO,molecule,-62.527621753208855,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,0.0,0.0,vdz,0,,0,,1883.0,UCCSD,,,,trail,,MnO,molecule,-119.8192051857518,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,1.0,1.0,vdz,0,,0,,1884.0,UCCSD(T),,,,trail,,MnO,molecule,-119.8454938195788,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,0.0,0.0,vtz,1,,0,,1885.0,UCCSD,,,,trail,,CuO,molecule,-213.33434944504288,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,1.0,1.0,vtz,1,,0,,1886.0,UCCSD(T),,,,trail,,CuO,molecule,-213.37486402671607,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,0.0,0.0,v5z,3,,0,,1887.0,UCCSD,,,,trail,,CuO,molecule,-213.47798335200628,0.0,0.0,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,1.0,1.0,v5z,3,,0,,1888.0,UCCSD(T),,,,trail,,CuO,molecule,-213.5261452266301,0.0,0.0,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,0.0,0.0,v5z,3,,0,,1889.0,UCCSD,,,,trail,,VO,molecule,-87.24932723550339,0.0,0.0,,,-87.3073938172,1e-05,-86.40843884648703,0.0
,1.0,1.0,v5z,3,,0,,1890.0,UCCSD(T),,,,trail,,VO,molecule,-87.30308044614706,0.0,0.0,,,-87.3073938172,1e-05,-86.40843884648703,0.0
,0.0,0.0,vqz,2,,0,,1891.0,UCCSD,,,,trail,,CrO,molecule,-102.72382559966084,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,1.0,1.0,vqz,2,,0,,1892.0,UCCSD(T),,,,trail,,CrO,molecule,-102.7755524782538,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,0.0,0.0,vdz,0,,0,,1893.0,UCCSD,,,,trail,,TiO,molecule,-73.86695705529483,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,1.0,1.0,vdz,0,,0,,1894.0,UCCSD(T),,,,trail,,TiO,molecule,-73.90071992238374,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,0.0,0.0,vdz,0,,0,,1895.0,UCCSD,,,,trail,,CuO,molecule,-213.093983309176,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,1.0,1.0,vdz,0,,0,,1896.0,UCCSD(T),,,,trail,,CuO,molecule,-213.116218556697,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,0.0,0.0,vdz,0,,0,,1897.0,UCCSD,,,,trail,,VO,molecule,-87.0433251794816,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,1.0,1.0,vdz,0,,0,,1898.0,UCCSD(T),,,,trail,,VO,molecule,-87.08172357277813,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,0.0,0.0,vqz,2,,0,,1899.0,UCCSD,,,,trail,,FeO,molecule,-139.65883285444852,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,1.0,1.0,vqz,2,,0,,1900.0,UCCSD(T),,,,trail,,FeO,molecule,-139.7078816357347,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,0.0,0.0,v5z,3,,0,,1901.0,UCCSD,,,,trail,,ScO,molecule,-62.53779524630487,0.0,0.0,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,1.0,1.0,v5z,3,,0,,1902.0,UCCSD(T),,,,trail,,ScO,molecule,-62.57954304564278,0.0,0.0,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,0.0,0.0,v5z,3,,0,,1903.0,UCCSD,,,,trail,,TiO,molecule,-74.041306678526,0.0,0.0,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,1.0,1.0,v5z,3,,0,,1904.0,UCCSD(T),,,,trail,,TiO,molecule,-74.0885274725629,0.0,0.0,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,0.0,0.0,v5z,3,,0,,1905.0,UCCSD,,,,trail,,FeO,molecule,-139.6875997161323,0.0,0.0,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,1.0,1.0,v5z,3,,0,,1906.0,UCCSD(T),,,,trail,,FeO,molecule,-139.7382603538747,0.0,0.0,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,0.0,0.0,vtz,1,,0,,1907.0,UCCSD,,,,trail,,MnO,molecule,-119.98595216372655,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,1.0,1.0,vtz,1,,0,,1908.0,UCCSD(T),,,,trail,,MnO,molecule,-120.02552794586413,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,0.0,0.0,vqz,2,,0,,1909.0,UCCSD,,,,trail,,MnO,molecule,-120.04973103114573,0.0,0.0,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,1.0,1.0,vqz,2,,0,,1910.0,UCCSD(T),,,,trail,,MnO,molecule,-120.09296970532316,0.0,0.0,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,0.0,0.0,vqz,2,,0,,1911.0,UCCSD,,,,trail,,VO,molecule,-87.2314938062568,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,1.0,1.0,vqz,2,,0,,1912.0,UCCSD(T),,,,trail,,VO,molecule,-87.28417710813774,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,vdz,0,1000.0,0,,1913.0,GF2,,,one-shot GF2,trail,,ScO,molecule,-62.3447,0.0,0.0,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vtz,1,1000.0,0,,1914.0,GF2,,,one-shot GF2,trail,,ScO,molecule,-62.4518,0.0,0.0,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vqz,2,1000.0,0,,1915.0,GF2,,,one-shot GF2,trail,,ScO,molecule,-62.4933,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,vdz,0,1000.0,0,,1916.0,GF2,,,one-shot GF2,trail,,TiO,molecule,-73.8188,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vtz,1,1000.0,0,,1917.0,GF2,,,one-shot GF2,trail,,TiO,molecule,-73.9413,0.0,0.0,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vqz,2,1000.0,0,,1918.0,GF2,,,one-shot GF2,trail,,TiO,molecule,-73.9875,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,vdz,0,1000.0,0,,1919.0,GF2,,,one-shot GF2,trail,,VO,molecule,-87.0075,0.0,0.0,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vtz,1,1000.0,0,,1920.0,GF2,,,one-shot GF2,trail,,VO,molecule,-87.149,0.0,0.0,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vqz,2,1000.0,0,,1921.0,GF2,,,one-shot GF2,trail,,VO,molecule,-87.2045,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,vdz,0,1000.0,0,,1922.0,GF2,,,one-shot GF2,trail,,CrO,molecule,-102.4708,0.0,0.0,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vtz,1,1000.0,0,,1923.0,GF2,,,one-shot GF2,trail,,CrO,molecule,-102.6235,0.0,0.0,,,-102.71866999999999,1.99e-05,-101.84420581490784,0.0
,,,vqz,2,1000.0,0,,1924.0,GF2,,,one-shot GF2,trail,,CrO,molecule,-102.6895,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,vdz,0,1000.0,0,,1925.0,GF2,,,one-shot GF2,trail,,MnO,molecule,-119.7833,0.0,0.0,,,-119.85051000000001,1e-05,-119.1332394993054,0.0
,,,vtz,1,1000.0,0,,1926.0,GF2,,,one-shot GF2,trail,,MnO,molecule,-119.9548,0.0,0.0,,,-120.02928,2e-05,-119.13957526878391,0.0
,,,vdz,0,1000.0,0,,1927.0,GF2,,,one-shot GF2,trail,,FeO,molecule,-139.3599,0.0,0.0,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
,,,vtz,1,1000.0,0,,1928.0,GF2,,,one-shot GF2,trail,,FeO,molecule,-139.5486,0.0,0.0,,,-139.63546000000002,2e-05,-138.667246980313,0.0
,,,vqz,2,1000.0,0,,1929.0,GF2,,,one-shot GF2,trail,,FeO,molecule,-139.6341,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,vdz,0,1000.0,0,,1930.0,GF2,,,one-shot GF2,trail,,CuO,molecule,-213.0604,0.0,0.0,,,-213.12302999999997,3.5989999999999998e-06,-212.238829673217,0.0
,,,vtz,1,1000.0,0,,1931.0,GF2,,,one-shot GF2,trail,,CuO,molecule,-213.2977,0.0,0.0,,,-213.37777999999997,1.664e-06,-212.24349945673225,0.0
,,,vqz,2,1000.0,0,,1932.0,GF2,,,one-shot GF2,trail,,CuO,molecule,-213.4158,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,vdz,0,1000.0,0,,1933.0,SEET(FCI/GF2),,,one-shot GF2,trail,,ScO,molecule,-62.4118,0.0,9e-05,,,-62.42004,9.92e-06,-61.829342751826275,0.0
,,,vtz,1,1000.0,0,,1934.0,SEET(FCI/GF2),,,one-shot GF2,trail,,ScO,molecule,-62.5203,0.0,0.00015,,,-62.53013000000001,9.96e-06,-61.83374588456312,0.0
,,,vqz,2,1000.0,0,,1935.0,SEET(FCI/GF2),,,one-shot GF2,trail,,ScO,molecule,-62.5602,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,vdz,0,1000.0,0,,1936.0,SEET(FCI/GF2),,,one-shot GF2,trail,,TiO,molecule,-73.9024,0.0,0.0,,,-73.90375,6.77e-07,-73.26973605789902,0.0
,,,vtz,1,1000.0,0,,1937.0,SEET(FCI/GF2),,,one-shot GF2,trail,,TiO,molecule,-74.0302,0.0,0.0007,,,-74.03085,1.99e-05,-73.27527588824228,0.0
,,,vqz,2,1000.0,0,,1938.0,SEET(FCI/GF2),,,one-shot GF2,trail,,TiO,molecule,-74.07435,0.0,0.00066,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,vdz,0,1000.0,0,,1939.0,SEET(FCI/GF2),,,one-shot GF2,trail,,VO,molecule,-87.0857,0.0,2e-05,,,-87.08577,2.73e-05,-86.4002119655646,0.0
,,,vtz,1,1000.0,0,,1940.0,SEET(FCI/GF2),,,one-shot GF2,trail,,VO,molecule,-87.2354,0.0,5e-05,,,-87.23526,2e-05,-86.40670018837703,0.0
,,,vqz,2,1000.0,0,,1941.0,SEET(FCI/GF2),,,one-shot GF2,trail,,VO,molecule,-87.2803,0.0,5e-05,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,vdz,0,1000.0,0,,1942.0,SEET(FCI/GF2),,,one-shot GF2,trail,,CrO,molecule,-102.5587,0.0,0.0008900000000000001,,,-102.55837,2.442e-06,-101.8381354486648,0.0
,,,vqz,2,1000.0,0,,1943.0,SEET(FCI/GF2),,,one-shot GF2,trail,,CrO,molecule,-102.7661,0.0,0.00016999999999999999,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,vdz,0,1000.0,0,,1944.0,SEET(FCI/GF2),,,one-shot GF2,trail,,FeO,molecule,-139.4254,0.0,0.00079,,,-139.43599,5.403999999999999e-06,-138.66009692442393,0.0
